,url,status_code,history,timestamp,error_msg
tx-friscofreedomfest.civicplus.com,http://tx-friscofreedomfest.civicplus.com/,200,[],2020-07-02T23:41:35.059284,
tx-gainesville.civicplus.com,http://tx-gainesville.civicplus.com/,200,[],2020-07-02T23:41:35.700407,
tx-gainesville2.civicplus.com,http://tx-gainesville2.civicplus.com/,200,[],2020-07-02T23:41:36.290809,
tx-galenapark.civicplus.com,http://tx-galenapark.civicplus.com/,200,[],2020-07-02T23:41:36.670269,
tx-galveston.civicplus.com,https://www.galvestontx.gov/,200,[<Response [302]>],2020-07-02T23:41:37.935297,
tx-galveston2.civicplus.com,https://www.galvestontx.gov/,200,[<Response [302]>],2020-07-02T23:41:39.002243,
tx-galvestonpbt.civicplus.com,https://www.galvestonparkboard.org/,200,[<Response [302]>],2020-07-02T23:41:39.607819,
tx-gardenridge.civicplus.com,https://www.ci.garden-ridge.tx.us/,200,[<Response [302]>],2020-07-02T23:41:40.713084,
tx-garland.civicplus.com,http://tx-garland.civicplus.com/,200,[],2020-07-02T23:41:41.659733,
tx-glenrose.civicplus.com,http://tx-glenrose.civicplus.com/,200,[],2020-07-02T23:41:41.799448,
tx-granbury.civicplus.com,http://tx-granbury.civicplus.com/,200,[],2020-07-02T23:41:42.421107,
tx-granbury2.civicplus.com,http://tx-granbury2.civicplus.com/,200,[],2020-07-02T23:41:43.062636,
tx-granbury3.civicplus.com,http://tx-granbury3.civicplus.com/,200,[],2020-07-02T23:41:43.778954,
tx-granburychannel27.civicplus.com,http://tx-granburychannel27.civicplus.com/,200,[],2020-07-02T23:41:43.918275,
tx-granburycvb.civicplus.com,http://tx-granburycvb.civicplus.com/,200,[],2020-07-02T23:41:44.052523,
tx-grandview.civicplus.com,http://tx-grandview.civicplus.com/,200,[],2020-07-02T23:41:44.466366,
tx-graniteshoals.civicplus.com,https://www.graniteshoals.org/,200,[<Response [302]>],2020-07-02T23:41:45.072040,
tx-grapevine.civicplus.com,http://tx-grapevine.civicplus.com/,200,[],2020-07-02T23:41:45.624313,
tx-grapevine2.civicplus.com,http://tx-grapevine2.civicplus.com/,200,[],2020-07-02T23:41:46.326739,
tx-grapevineed.civicplus.com,http://tx-grapevineed.civicplus.com/,200,[],2020-07-02T23:41:46.466377,
tx-greenville.civicplus.com,http://tx-greenville.civicplus.com/,200,[],2020-07-02T23:41:47.205980,
tx-greenville2.civicplus.com,http://tx-greenville2.civicplus.com/,200,[],2020-07-02T23:41:47.919142,
tx-greenvilleparksandrec.civicplus.com,https://www.greenvilletx.fun/,200,[<Response [302]>],2020-07-02T23:41:48.613444,
tx-hamilton.civicplus.com,http://tx-hamilton.civicplus.com/,200,[],2020-07-02T23:41:49.071794,
tx-haslet2.civicplus.com,http://tx-haslet2.civicplus.com/,200,[],2020-07-02T23:41:49.646701,
tx-henderson4.civicplus.com,http://tx-henderson4.civicplus.com/,200,[],2020-07-02T23:41:50.184325,
tx-hewitt2.civicplus.com,http://tx-hewitt2.civicplus.com/,200,[],2020-07-02T23:41:50.648890,
tx-hewitt3.civicplus.com,http://tx-hewitt3.civicplus.com/,200,[],2020-07-02T23:41:51.091545,
tx-hewitt4.civicplus.com,http://tx-hewitt4.civicplus.com/,200,[],2020-07-02T23:41:51.569781,
tx-hickorycreek.civicplus.com,http://tx-hickorycreek.civicplus.com/,200,[],2020-07-02T23:41:52.139367,
tx-hidalgocounty.civicplus.com,https://www.hidalgocounty.us/,200,"[<Response [301]>, <Response [301]>]",2020-07-02T23:41:53.119830,
tx-hidalgocounty2.civicplus.com,https://tx-hidalgocounty2.civicplus.com/,200,[<Response [301]>],2020-07-02T23:41:53.824746,
tx-hidalgocountyprecinct2.civicplus.com,http://tx-hidalgocountyprecinct2.civicplus.com/,200,[],2020-07-02T23:41:54.177685,
tx-hidalgohhs.civicplus.com,http://tx-hidalgohhs.civicplus.com/,200,[],2020-07-02T23:41:54.568284,
tx-highlandpark.civicplus.com,http://tx-highlandpark.civicplus.com/,200,[],2020-07-02T23:41:55.311187,
tx-highlandpark2.civicplus.com,http://tx-highlandpark2.civicplus.com/,200,[],2020-07-02T23:41:56.018109,
tx-highlandvillage.civicplus.com,https://www.highlandvillage.org/,200,[<Response [302]>],2020-07-02T23:41:56.969412,
tx-highlandvillage2.civicplus.com,https://www.highlandvillage.org/,200,[<Response [302]>],2020-07-02T23:41:57.871819,
tx-highlandvillagechamber2.civicplus.com,https://thehvba.com/,200,[<Response [302]>],2020-07-02T23:41:58.868132,
tx-hoodcounty.civicplus.com,https://co.hood.tx.us/,200,[<Response [302]>],2020-07-02T23:41:59.710963,
tx-hoodcounty2.civicplus.com,https://co.hood.tx.us/,200,[<Response [302]>],2020-07-02T23:42:00.457765,
tx-horseshoebay.civicplus.com,http://tx-horseshoebay.civicplus.com/,200,[],2020-07-02T23:42:00.587946,
tx-huntsville.civicplus.com,https://www.huntsvilletx.gov/,200,[<Response [302]>],2020-07-02T23:42:01.598993,
tx-huntsvilletourism.civicplus.com,http://tx-huntsvilletourism.civicplus.com/,200,[],2020-07-02T23:42:02.060435,
tx-hurstcreekmud.civicplus.com,http://tx-hurstcreekmud.civicplus.com/,200,[],2020-07-02T23:42:02.504577,
tx-hutto.civicplus.com,http://tx-hutto.civicplus.com/,200,[],2020-07-02T23:42:02.657493,
tx-irving-old.civicplus.com,http://tx-irving-old.civicplus.com/,200,[],2020-07-02T23:42:02.808151,
tx-irving.civicplus.com,https://tx-irving.civicplus.com/,523,[<Response [301]>],2020-07-02T23:42:05.975992,
tx-irving2.civicplus.com,https://tx-irving2.civicplus.com/,200,[<Response [301]>],2020-07-02T23:42:06.944919,
tx-irvingintranet.civicplus.com,http://tx-irvingintranet.civicplus.com/,403,[],2020-07-02T23:42:07.079416,
tx-jacksonville.civicplus.com,http://tx-jacksonville.civicplus.com/,200,[],2020-07-02T23:42:07.507405,
tx-jourdanton.civicplus.com,http://tx-jourdanton.civicplus.com/,200,[],2020-07-02T23:42:07.954809,
tx-kaufman.civicplus.com,http://tx-kaufman.civicplus.com/,200,[],2020-07-02T23:42:08.418723,
tx-kemah.civicplus.com,http://tx-kemah.civicplus.com/,200,[],2020-07-02T23:42:08.999421,
tx-kennedale.civicplus.com,http://tx-kennedale.civicplus.com/,200,[],2020-07-02T23:42:09.586049,
tx-kennedale2.civicplus.com,http://tx-kennedale2.civicplus.com/,200,[],2020-07-02T23:42:10.163877,
tx-kerrville.civicplus.com,https://www.kerrvilletx.gov/,200,[<Response [302]>],2020-07-02T23:42:11.205309,
tx-kerrville3.civicplus.com,https://www.kerrvilletx.gov/,200,[<Response [302]>],2020-07-02T23:42:12.157950,
tx-kilgore.civicplus.com,https://www.cityofkilgore.com/,200,[<Response [302]>],2020-07-02T23:42:13.120601,
tx-killeen.civicplus.com,http://tx-killeen.civicplus.com/,200,[],2020-07-02T23:42:13.888480,
tx-krum.civicplus.com,http://tx-krum.civicplus.com/,200,[],2020-07-02T23:42:14.810559,
tx-lakecitiesmua.civicplus.com,https://www.lcmua.org/,200,[<Response [302]>],2020-07-02T23:42:15.454301,
tx-lakedallas.civicplus.com,http://tx-lakedallas.civicplus.com/,200,[],2020-07-02T23:42:15.906118,
tx-lakejackson.civicplus.com,http://tx-lakejackson.civicplus.com/,200,[],2020-07-02T23:42:16.887759,
tx-lakejacksonedc.civicplus.com,http://tx-lakejacksonedc.civicplus.com/,200,[],2020-07-02T23:42:17.392208,
tx-lakeway.civicplus.com,https://tx-lakeway.civicplus.com/,200,[<Response [301]>],2020-07-02T23:42:19.007241,
tx-lakeway2.civicplus.com,https://tx-lakeway2.civicplus.com/,200,[<Response [301]>],2020-07-02T23:42:20.605566,
tx-lakeway3.civicplus.com,https://tx-lakeway3.civicplus.com/,200,[<Response [301]>],2020-07-02T23:42:21.950602,
tx-lamarque.civicplus.com,http://tx-lamarque.civicplus.com/,200,[],2020-07-02T23:42:22.518031,
tx-lamesa-old.civicplus.com,http://tx-lamesa-old.civicplus.com/,200,[],2020-07-02T23:42:22.658917,
tx-lamesa2.civicplus.com,http://tx-lamesa2.civicplus.com/,200,[],2020-07-02T23:42:23.364187,
tx-lampasas.civicplus.com,https://www.lampasas.org/,200,[<Response [302]>],2020-07-02T23:42:24.669106,
tx-lampasas2.civicplus.com,https://www.lampasas.org/,200,[<Response [302]>],2020-07-02T23:42:25.860604,
tx-lampasased.civicplus.com,https://www.lampasasedc.com/,200,[<Response [302]>],2020-07-02T23:42:26.809640,
tx-lancaster.civicplus.com,http://tx-lancaster.civicplus.com/,200,[],2020-07-02T23:42:27.339125,
tx-lancaster2.civicplus.com,http://tx-lancaster2.civicplus.com/,200,[],2020-07-02T23:42:27.887154,
tx-laporte.civicplus.com,http://tx-laporte.civicplus.com/,200,[],2020-07-02T23:42:28.585969,
tx-leaguecity.civicplus.com,https://www.leaguecity.com/,200,[<Response [302]>],2020-07-02T23:42:29.697859,
tx-leaguecity2.civicplus.com,https://www.leaguecity.com/,200,[<Response [302]>],2020-07-02T23:42:30.767177,
tx-leaguecity4.civicplus.com,https://www.leaguecity.com/,200,[<Response [302]>],2020-07-02T23:42:31.833123,
tx-leaguecity5.civicplus.com,https://www.leaguecity.com/,200,[<Response [302]>],2020-07-02T23:42:33.152195,
tx-leaguecityed.civicplus.com,https://www.leaguecityedc.com/,200,[<Response [302]>],2020-07-02T23:42:34.181213,
tx-leaguecityed2.civicplus.com,https://www.leaguecityedc.com/,200,[<Response [302]>],2020-07-02T23:42:35.010434,
tx-leaguecitytourism.civicplus.com,https://www.destinationleaguecity.com/,200,[<Response [302]>],2020-07-02T23:42:36.381525,
tx-levelland4.civicplus.com,http://tx-levelland4.civicplus.com/,200,[],2020-07-02T23:42:37.019753,
tx-levellanded.civicplus.com,http://tx-levellanded.civicplus.com/,200,[],2020-07-02T23:42:37.154538,
tx-libertyhill.civicplus.com,https://www.libertyhilltx.gov/,200,[<Response [302]>],2020-07-02T23:42:37.937548,
tx-lindale.civicplus.com,http://tx-lindale.civicplus.com/,200,[],2020-07-02T23:42:38.073642,
tx-lindale2.civicplus.com,http://tx-lindale2.civicplus.com/,200,[],2020-07-02T23:42:38.714223,
tx-littleelm.civicplus.com,https://www.littleelm.org/,200,[<Response [302]>],2020-07-02T23:42:40.252899,
tx-littleelm3.civicplus.com,https://www.littleelm.org/,200,[<Response [302]>],2020-07-02T23:42:41.803650,
tx-littlefield.civicplus.com,http://tx-littlefield.civicplus.com/,200,[],2020-07-02T23:42:42.245192,
tx-livingston.civicplus.com,http://tx-livingston.civicplus.com/,200,[],2020-07-02T23:42:43.782114,
tx-llano.civicplus.com,http://tx-llano.civicplus.com/,200,[],2020-07-02T23:42:44.238961,
tx-lonestar.civicplus.com,https://www.lonestartx.net/,200,[<Response [302]>],2020-07-02T23:42:45.013663,
tx-longview.civicplus.com,https://tx-longview.civicplus.com/,404,[<Response [301]>],2020-07-02T23:42:45.350994,
tx-longview2.civicplus.com,https://tx-longview2.civicplus.com/,200,[<Response [301]>],2020-07-02T23:42:46.563706,
tx-lorena.civicplus.com,http://tx-lorena.civicplus.com/,200,[],2020-07-02T23:42:47.241417,
tx-lorena3.civicplus.com,http://tx-lorena3.civicplus.com/,200,[],2020-07-02T23:42:47.979128,
tx-lostpinesgcd.civicplus.com,http://tx-lostpinesgcd.civicplus.com/,200,[],2020-07-02T23:42:48.420465,
tx-luling.civicplus.com,http://tx-luling.civicplus.com/,200,[],2020-07-02T23:42:50.081769,
tx-lytle.civicplus.com,http://tx-lytle.civicplus.com/,200,[],2020-07-02T23:42:50.582624,
tx-maizedaysfestival.civicplus.com,http://tx-maizedaysfestival.civicplus.com/,200,[],2020-07-02T23:42:50.721642,
tx-manvel.civicplus.com,http://tx-manvel.civicplus.com/,200,[],2020-07-02T23:42:51.261925,
tx-marblefalls.civicplus.com,https://marblefallstx.gov/,200,[<Response [302]>],2020-07-02T23:42:52.188760,
tx-marblefalls2.civicplus.com,https://marblefallstx.gov/,200,[<Response [302]>],2020-07-02T23:42:52.970702,
tx-mart.civicplus.com,http://tx-mart.civicplus.com/,200,[],2020-07-02T23:42:53.394590,
tx-martincounty.civicplus.com,http://tx-martincounty.civicplus.com/,200,[],2020-07-02T23:42:55.348331,
tx-mathis.civicplus.com,https://cityofmathis.com/,200,[<Response [302]>],2020-07-02T23:42:56.051023,
tx-mckinney.civicplus.com,https://www.mckinneytexas.org/,200,[<Response [302]>],2020-07-02T23:42:57.012948,
tx-mckinney2.civicplus.com,https://www.mckinneytexas.org/,200,[<Response [302]>],2020-07-02T23:42:57.870771,
tx-mckinneyedc2.civicplus.com,http://tx-mckinneyedc2.civicplus.com/,200,[],2020-07-02T23:42:58.378528,
tx-mclennancounty.civicplus.com,http://tx-mclennancounty.civicplus.com/,200,[],2020-07-02T23:42:59.147536,
tx-mesquite.civicplus.com,https://www.cityofmesquite.com/,200,[<Response [302]>],2020-07-02T23:42:59.955479,
tx-midland.civicplus.com,http://tx-midland.civicplus.com/,200,[],2020-07-02T23:43:00.524457,
tx-midland2.civicplus.com,http://tx-midland2.civicplus.com/,200,[],2020-07-02T23:43:01.115050,
tx-midlandairport.civicplus.com,http://tx-midlandairport.civicplus.com/,200,[],2020-07-02T23:43:01.594546,
tx-midlothian.civicplus.com,https://www.midlothian.tx.us/,200,[<Response [302]>],2020-07-02T23:43:02.380059,
tx-midlothian2.civicplus.com,https://www.midlothian.tx.us/,200,[<Response [302]>],2020-07-02T23:43:03.118046,
tx-midlothian3.civicplus.com,https://www.midlothian.tx.us/,200,[<Response [302]>],2020-07-02T23:43:03.824897,
tx-mineralwells.civicplus.com,https://www.mineralwellstx.gov/,200,[<Response [302]>],2020-07-02T23:43:04.834590,
tx-mineralwells2.civicplus.com,https://www.mineralwellstx.gov/,200,[<Response [302]>],2020-07-02T23:43:05.811403,
tx-missouricity.civicplus.com,http://tx-missouricity.civicplus.com/,200,[],2020-07-02T23:43:07.422965,
tx-missouricity2.civicplus.com,http://tx-missouricity2.civicplus.com/,200,[],2020-07-02T23:43:08.793442,
tx-missouricityqvgc.civicplus.com,http://tx-missouricityqvgc.civicplus.com/,403,[],2020-07-02T23:43:12.052644,
tx-montbelvieu.civicplus.com,http://tx-montbelvieu.civicplus.com/,200,[],2020-07-02T23:43:12.610471,
tx-montbelvieu2.civicplus.com,http://tx-montbelvieu2.civicplus.com/,200,[],2020-07-02T23:43:13.082151,
tx-mountpleasant.civicplus.com,http://tx-mountpleasant.civicplus.com/,200,[],2020-07-02T23:43:14.145608,
tx-murphy.civicplus.com,http://tx-murphy.civicplus.com/,200,[],2020-07-02T23:43:14.678909,
tx-murphy2.civicplus.com,http://tx-murphy2.civicplus.com/,200,[],2020-07-02T23:43:15.165146,
tx-mylittleelmnews.civicplus.com,http://tx-mylittleelmnews.civicplus.com/,200,[],2020-07-02T23:43:17.303644,
tx-nacogdoches.civicplus.com,https://www.ci.nacogdoches.tx.us/,200,[<Response [302]>],2020-07-02T23:43:18.349817,
tx-nassaubay.civicplus.com,http://tx-nassaubay.civicplus.com/,200,[],2020-07-02T23:43:19.272816,
tx-ncthousing.civicplus.com,http://tx-ncthousing.civicplus.com/,200,[],2020-07-02T23:43:20.942391,
tx-newbraunfels.civicplus.com,http://tx-newbraunfels.civicplus.com/,200,[],2020-07-02T23:43:21.621885,
tx-newbraunfels2.civicplus.com,http://tx-newbraunfels2.civicplus.com/,200,[],2020-07-02T23:43:22.317829,
tx-newbraunfels3.civicplus.com,http://tx-newbraunfels3.civicplus.com/,200,[],2020-07-02T23:43:22.994595,
tx-newbraunfelsairport.civicplus.com,http://tx-newbraunfelsairport.civicplus.com/,404,[],2020-07-02T23:43:23.128534,
tx-nolanvilleedc.civicplus.com,http://tx-nolanvilleedc.civicplus.com/,200,[],2020-07-02T23:43:23.267598,
tx-northrichlandhills.civicplus.com,https://www.nrhtx.com/,200,[<Response [302]>],2020-07-02T23:43:24.186391,
tx-northrichlandhillsed.civicplus.com,https://www.nrhed.com/,200,[<Response [302]>],2020-07-02T23:43:25.095056,
tx-northrichlandhillsh20.civicplus.com,http://tx-northrichlandhillsh20.civicplus.com/,200,[],2020-07-02T23:43:25.230472,
tx-northrichlandhillslibrary.civicplus.com,http://tx-northrichlandhillslibrary.civicplus.com/,200,[],2020-07-02T23:43:25.703765,
tx-northrichlandhillspact.civicplus.com,http://tx-northrichlandhillspact.civicplus.com/,200,[],2020-07-02T23:43:25.842183,
tx-oakridgenorth.civicplus.com,http://tx-oakridgenorth.civicplus.com/,200,[],2020-07-02T23:43:25.977901,
tx-ovilla.civicplus.com,http://tx-ovilla.civicplus.com/,200,[],2020-07-02T23:43:26.628681,
tx-ovilla3.civicplus.com,http://tx-ovilla3.civicplus.com/,200,[],2020-07-02T23:43:27.297630,
tx-pantego.civicplus.com,http://tx-pantego.civicplus.com/,200,[],2020-07-02T23:43:27.668379,
tx-pantego2.civicplus.com,http://tx-pantego2.civicplus.com/,200,[],2020-07-02T23:43:28.043231,
tx-pantego3.civicplus.com,http://tx-pantego3.civicplus.com/,200,[],2020-07-02T23:43:28.404381,
tx-paris.civicplus.com,https://www.paristexas.gov/,200,[<Response [302]>],2020-07-02T23:43:29.333575,
tx-paris2.civicplus.com,https://www.paristexas.gov/,200,[<Response [302]>],2020-07-02T23:43:30.026331,
tx-parker.civicplus.com,http://tx-parker.civicplus.com/,200,[],2020-07-02T23:43:30.550015,
tx-parker2.civicplus.com,http://tx-parker2.civicplus.com/,200,[],2020-07-02T23:43:31.056845,
tx-parkercounty-old.civicplus.com,http://tx-parkercounty-old.civicplus.com/,200,[],2020-07-02T23:43:31.195901,
tx-parkercounty.civicplus.com,https://www.parkercountytx.com/,200,[<Response [302]>],2020-07-02T23:43:31.986259,
tx-pearsall.civicplus.com,http://tx-pearsall.civicplus.com/,200,[],2020-07-02T23:43:32.460547,
tx-pecos2.civicplus.com,http://tx-pecos2.civicplus.com/,200,[],2020-07-02T23:43:32.603689,
tx-pflugerville.civicplus.com,http://tx-pflugerville.civicplus.com/,200,[],2020-07-02T23:43:32.738135,
tx-pflugerville2.civicplus.com,http://tx-pflugerville2.civicplus.com/,200,[],2020-07-02T23:43:32.873107,
tx-pflugerville3.civicplus.com,http://tx-pflugerville3.civicplus.com/,200,[],2020-07-02T23:43:33.011556,
tx-plainview.civicplus.com,https://www.plainviewtx.org/,200,[<Response [302]>],2020-07-02T23:43:33.766566,
tx-plainview2.civicplus.com,https://www.plainviewtx.org/,200,[<Response [302]>],2020-07-02T23:43:34.446356,
tx-plano.civicplus.com,https://www.plano.gov/,200,[<Response [302]>],2020-07-02T23:43:35.639171,
tx-plano2-old.civicplus.com,http://tx-plano2-old.civicplus.com/,200,[],2020-07-02T23:43:35.777962,
tx-plano2.civicplus.com,https://www.plano.gov/,200,[<Response [302]>],2020-07-02T23:43:36.834728,
tx-plano3.civicplus.com,https://www.plano.gov/,200,[<Response [302]>],2020-07-02T23:43:37.995305,
tx-plano4.civicplus.com,,,,,"HTTPConnectionPool(host='tx-plano4.civicplus.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f396b37f690>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
tx-planoed.civicplus.com,http://tx-planoed.civicplus.com/,200,[],2020-07-02T23:43:38.543394,
tx-planotomorrow.civicplus.com,http://tx-planotomorrow.civicplus.com/,200,[],2020-07-02T23:43:38.934852,
tx-portarthur.civicplus.com,https://www.portarthurtx.gov/,200,[<Response [302]>],2020-07-02T23:43:39.960982,
tx-portland.civicplus.com,http://tx-portland.civicplus.com/,200,[],2020-07-02T23:43:40.608995,
tx-portland2.civicplus.com,http://tx-portland2.civicplus.com/,200,[],2020-07-02T23:43:41.195203,
tx-portofgalveston.civicplus.com,https://www.portofgalveston.com/,200,[<Response [302]>],2020-07-02T23:43:42.334943,
tx-portofgalveston2.civicplus.com,https://www.portofgalveston.com/,200,[<Response [302]>],2020-07-02T23:43:43.462489,
tx-poteet.civicplus.com,http://tx-poteet.civicplus.com/,200,[],2020-07-02T23:43:43.930645,
tx-quinlan.civicplus.com,http://tx-quinlan.civicplus.com/,200,[],2020-07-02T23:43:44.452012,
tx-realtexasflavor.civicplus.com,http://tx-realtexasflavor.civicplus.com/,200,[],2020-07-02T23:43:44.587113,
tx-redoak.civicplus.com,http://tx-redoak.civicplus.com/,200,[],2020-07-02T23:43:44.991890,
tx-redoak2.civicplus.com,http://tx-redoak2.civicplus.com/,200,[],2020-07-02T23:43:45.471995,
tx-roanoke.civicplus.com,https://roanoketexas.com/,200,[<Response [302]>],2020-07-02T23:43:46.122829,
tx-roanoke2.civicplus.com,https://roanoketexas.com/,200,[<Response [302]>],2020-07-02T23:43:46.767057,
tx-robinson.civicplus.com,http://tx-robinson.civicplus.com/,200,[],2020-07-02T23:43:46.905738,
tx-rockdale.civicplus.com,http://tx-rockdale.civicplus.com/,200,[],2020-07-02T23:43:47.570317,
tx-rockdalechamber.civicplus.com,http://tx-rockdalechamber.civicplus.com/,200,[],2020-07-02T23:43:47.708138,
tx-rockport.civicplus.com,https://cityofrockport.com/,200,[<Response [302]>],2020-07-02T23:43:48.405904,
tx-rockport2.civicplus.com,https://cityofrockport.com/,200,[<Response [302]>],2020-07-02T23:43:49.045161,
tx-rockwallcounty.civicplus.com,https://www.rockwallcountytexas.com/,200,[<Response [302]>],2020-07-02T23:43:49.572586,
tx-rockwallcounty2.civicplus.com,https://www.rockwallcountytexas.com/,200,[<Response [302]>],2020-07-02T23:43:50.119920,
tx-rollingwood.civicplus.com,http://tx-rollingwood.civicplus.com/,200,[],2020-07-02T23:43:50.259895,
tx-rowlett.civicplus.com,https://www.ci.rowlett.tx.us/,200,[<Response [302]>],2020-07-02T23:43:51.277855,
tx-rowlett2.civicplus.com,https://www.ci.rowlett.tx.us/,200,[<Response [302]>],2020-07-02T23:43:52.249994,
tx-sachse.civicplus.com,http://tx-sachse.civicplus.com/,200,[],2020-07-02T23:43:52.757661,
tx-sachse2.civicplus.com,http://tx-sachse2.civicplus.com/,200,[],2020-07-02T23:43:53.329395,
tx-sachseed.civicplus.com,http://tx-sachseed.civicplus.com/,200,[],2020-07-02T23:43:53.684135,
tx-saginaw.civicplus.com,http://tx-saginaw.civicplus.com/,200,[],2020-07-02T23:43:54.305433,
tx-saginaw2.civicplus.com,http://tx-saginaw2.civicplus.com/,200,[],2020-07-02T23:43:54.944352,
tx-sanbenito.civicplus.com,http://tx-sanbenito.civicplus.com/,200,[],2020-07-02T23:43:55.544705,
tx-sanmarcos.civicplus.com,http://tx-sanmarcos.civicplus.com/,200,[],2020-07-02T23:43:55.924918,
tx-sanmarcoscity.civicplus.com,http://tx-sanmarcoscity.civicplus.com/,200,[],2020-07-02T23:43:57.494142,
tx-sansomparkcore.civicplus.com,http://tx-sansomparkcore.civicplus.com/,200,[],2020-07-02T23:43:58.036534,
tx-schertz.civicplus.com,http://tx-schertz.civicplus.com/,200,[],2020-07-02T23:43:58.941006,
